Symbol	Entrez	Ensembl
RPS3AP3	140713	
RPS3AP4	100132142	ENSG00000259105
RPS3AP5	439992	
RPS3AP6	145767	ENSG00000234797
RPS3AP7	391168	
RPS3AP8	100271127	
RPS3AP9	100271129	ENSG00000231022
RPS3AP10	401975	
RPS3AP11	100270904	
RPS3AP12	100270905	ENSG00000236804
RPS3AP14	729150	ENSG00000242229
RPS3AP15	652670	ENSG00000244674
RPS3AP16	727951	
RPS3AP17	100271130	ENSG00000244031
RPS3AP18	391706	
RPS3AP19	728700	
RPS3AP20	643932	
RPS3AP21	402287	
RPS3AP22	100130786	ENSG00000240083
RPS3AP23	100271131	ENSG00000218351
RPS3AP24	100271253	ENSG00000217684
RPS3AP25	645968	ENSG00000232385
RPS3AP26	644972	ENSG00000214389
RPS3AP27	100271255	
RPS3AP28	100271257	
RPS3AP29	730861	ENSG00000237818
RPS3AP30	100271254	
RPS3AP31	100271256	
RPS3AP32	100271258	
RPS3AP33	100271259	
RPS3AP34	100271260	
RPS3AP35	100271261	
RPS3AP36	643981	
RPS3AP37	100271593	
RPS3AP38	100271594	
RPS3AP39	730993	
RPS3AP40	100129199	
RPS3AP41	100271595	ENSG00000239481
RPS3AP42	100271597	
RPS3AP43	727970	ENSG00000242661
RPS3AP44	646527	ENSG00000234031
RPS3AP46	100271596	ENSG00000226132
RPS3AP47	146053	
RPS3AP48	100127963	
RPS3AP49	400652	
RPS3AP50	100271601	ENSG00000243864
RPS3AP51	100271600	
RPS3AP52		ENSG00000230405
RPS3AP53	100287512	ENSG00000227578
RPS3AP54	101927101	ENSG00000229057
RPS3P1	140754	
RPS3P2	140761	
RPS3P3	440991	
RPS3P4	100270862	
RPS3P5	100131956	
RPS3P6	645000	ENSG00000213363
RPS3P7	645957	ENSG00000243101
RPS4X	6191	ENSG00000198034
RPS4XP1	400064	ENSG00000214203
RPS4XP2	92507	ENSG00000226948
RPS4XP3	128580	ENSG00000214541
RPS4XP4	441878	ENSG00000215520
RPS4XP5	100271132	ENSG00000229920
RPS4XP6	391777	ENSG00000244073
RPS4XP7	442162	ENSG00000218265
RPS4XP8	646269	ENSG00000219146
RPS4XP9	442257	ENSG00000217404
RPS4XP10	100271133	ENSG00000244217
RPS4XP11	441550	ENSG00000234335
RPS4XP12	100271385	ENSG00000244400
RPS4XP13	390183	ENSG00000240371
RPS4XP14	729097	ENSG00000243663
RPS4XP15	100131055	ENSG00000240721
RPS4XP16	220433	ENSG00000224892
RPS4XP17	100128140	ENSG00000244097
RPS4XP18	646583	ENSG00000239490
RPS4XP19	645573	ENSG00000242058
RPS4XP20	100271386	ENSG00000249987
RPS4XP21	126235	ENSG00000186008
RPS4XP22	100131614	ENSG00000239830
RPS4XP23		ENSG00000239253
RPS4Y1	6192	ENSG00000129824
RPS4Y1P1	441774	
RPS4Y2	140032	ENSG00000157828
RPS5	6193	
RPS5P1	26516	
RPS5P2	100130240	ENSG00000224598
RPS5P3	54022	ENSG00000215088
RPS5P4	100129090	
RPS5P5	340443	
RPS5P6	392282	
RPS5P7	392520	ENSG00000225381
RPS5P8	392424	
RPS6	6194	ENSG00000137154
RPS6KA1	6195	ENSG00000117676
RPS6KA2	6196	ENSG00000071242
RPS6KA2-AS1	100861523	ENSG00000231654
RPS6KA2-IT1		ENSG00000232082
RPS6KA3	6197	ENSG00000177189
RPS6KA4	8986	ENSG00000162302
RPS6KA5	9252	
RPS6KA6	27330	ENSG00000072133
RPS6KB1	6198	ENSG00000108443
RPS6KB2	6199	ENSG00000175634
RPS6KB3	6200	
RPS6KC1	26750	ENSG00000136643
RPS6KL1	83694	
RPS6P1	440086	
RPS6P2	100270864	ENSG00000231541
RPS6P3	644013	
RPS6P4	100131548	
RPS6P5	100130347	
RPS6P7	100128162	
RPS6P8	100128450	
RPS6P9	100131467	
RPS6P10	100270865	
RPS6P11	100270866	
RPS6P12	100270867	ENSG00000233309
RPS6P13	392358	
RPS6P14	100131396	
RPS6P15	100129732	
RPS6P16	100128923	
RPS6P17	120318	
RPS6P18	100271135	
RPS6P19	100271136	
RPS6P20	100271262	
RPS6P21	100271263	
RPS6P22	100129227	
RPS6P23	100130313	ENSG00000230871
RPS6P24	100128358	
RPS6P25	729389	
RPS6P26	392497	
RPS7	6201	ENSG00000171863
RPS7P1	388363	ENSG00000183405
RPS7P2	100270868	ENSG00000231837
RPS7P3	440732	ENSG00000231940
RPS7P4	149224	ENSG00000229133
RPS7P5	645884	ENSG00000217327
RPS7P6	100270869	ENSG00000215278
RPS7P7	100270870	ENSG00000240167
RPS7P8	442237	ENSG00000213183
RPS7P9	100128756	ENSG00000233353
RPS7P10	100128060	ENSG00000226525
RPS7P11	644315	ENSG00000213326
RPS7P12	100270914	ENSG00000237432
RPS7P13	100130435	ENSG00000235425
RPS7P14	646108	ENSG00000213695
RPS7P15	728015	ENSG00000237170
RPS8	6202	ENSG00000142937
RPS8P1	192133	
RPS8P3	100132995	
RPS8P4	646119	
RPS8P5	100131083	
RPS8P6	100270871	ENSG00000231660
RPS8P7	646093	
RPS8P8	728553	
RPS8P9	100130750	
RPS8P10	388076	
RPS9	6203	ENSG00000170889
RPS9P1	8410	ENSG00000214889
RPS9P2	267009	
RPS9P3	100133054	
RPS9P4	388556	
RPS10	6204	ENSG00000124614
RPS10-NUDT3	100529239	ENSG00000270800
RPS10P1	394255	
RPS10P2	140758	
RPS10P3	158104	ENSG00000217716
RPS10P4	728791	
RPS10P5	93144	
RPS10P6	729374	
RPS10P7	376693	
RPS10P8	729780	
RPS10P9	730187	
RPS10P10	389127	
RPS10P11	391833	
RPS10P12	133569	
RPS10P13	646785	
RPS10P14	646942	ENSG00000213744
RPS10P15	654029	
RPS10P16	100271050	
RPS10P17	645857	
RPS10P18	100271349	
RPS10P19	100271350	
RPS10P20	100271547	ENSG00000240443
RPS10P21	100271351	ENSG00000232881
RPS10P22	401817	
RPS10P23	645713	
RPS10P24	645299	
RPS10P25	100271546	
RPS10P26	100271548	
RPS10P27	100129556	
RPS10P28	100132372	
RPS10P29	388885	
RPS10P30	343851	
RPS10P31	100129939	
RPS11	6205	ENSG00000142534
RPS11P1	128718	
RPS11P2	645916	
RPS11P3	100270898	
RPS11P4	100271052	
RPS11P5	727826	
RPS11P6	729258	
RPS11P7	642687	ENSG00000214047
RPS12	6206	ENSG00000112306
RPS12P1	326312	
RPS12P2	619448	ENSG00000234319
RPS12P3	344423	
RPS12P4	391370	
RPS12P5	100271053	ENSG00000226216
RPS12P6	100271054	
RPS12P7	100271055	
RPS12P8	402184	
RPS12P9	727997	
RPS12P10	100271056	ENSG00000225147
RPS12P11	442270	
RPS12P12	100131761	
RPS12P13	100271057	
RPS12P14	100271058	
RPS12P15	100271059	
RPS12P16	100271352	
RPS12P17	100271353	
RPS12P18	100271354	
RPS12P20	100271549	ENSG00000244134
RPS12P21	100271550	
RPS12P22	440055	
RPS12P23	338870	ENSG00000180172
RPS12P24	100271551	ENSG00000230283
RPS12P25	646985	
RPS12P26	100130495	
RPS12P27	100271552	
RPS12P28	100271553	
RPS12P29	728244	
RPS12P30	100271555	
RPS12P31	100130192	
RPS12P32	100271556	
RPS13	6207	ENSG00000110700
RPS13P1	100128305	
RPS13P2	729236	ENSG00000228929
RPS13P3	100129718	
RPS13P4	100271060	
RPS13P5	100271061	
RPS13P6	100271062	
RPS13P7	645918	
RPS13P8	645630	
RPS14	6208	ENSG00000164587
RPS14P1	100271063	
RPS14P2	100271064	
RPS14P3	644068	
RPS14P4	100132382	ENSG00000226928
RPS14P5	100133255	
RPS14P6	646737	
RPS14P7	100271065	ENSG00000242635
RPS14P8	644146	ENSG00000239528
RPS14P9	644119	
RPS14P10	647034	
RPS15	6209	ENSG00000115268
RPS15A	6210	ENSG00000134419
RPS15AP1	92682	ENSG00000214535
RPS15AP2	326316	
RPS15AP3	326317	
RPS15AP4	654371	
RPS15AP5	414230	ENSG00000223540
RPS15AP6	100271141	ENSG00000233072
RPS15AP7	100271142	ENSG00000234088
RPS15AP8	100271143	
RPS15AP9	441898	ENSG00000228453
RPS15AP10	728963	ENSG00000225447
RPS15AP11	644790	ENSG00000234093
RPS15AP12	100129243	ENSG00000232134
RPS15AP13	100128605	
RPS15AP14	100127924	
RPS15AP15	100130782	
RPS15AP16	100271358	
RPS15AP17	391656	ENSG00000225405
RPS15AP18	100271360	
RPS15AP19	646819	
RPS15AP20	647155	
RPS15AP21	100271357	
RPS15AP22	100271557	
RPS15AP23	100271558	
RPS15AP24	648729	
RPS15AP25	728774	
RPS15AP26	100271359	
RPS15AP27	100271613	ENSG00000236783
RPS15AP28	100132400	
RPS15AP29	100128863	
RPS15AP30	100271607	
RPS15AP31	100271652	
RPS15AP32	100271649	
RPS15AP33	100271654	
RPS15AP34	390735	
RPS15AP35	390848	
RPS15AP36	100271650	ENSG00000213013
RPS15AP37	100271651	
RPS15AP38	100271655	ENSG00000237668
RPS15AP39	100129284	
RPS15AP40	100128083	ENSG00000233921
RPS15P1	728428	
RPS15P2	100271066	
RPS15P3	391137	
RPS15P4	401019	
RPS15P5	729789	ENSG00000229806
RPS15P6	391845	
RPS15P7	100271361	
RPS15P8	390576	
RPS15P9	401895	
RPS16	6217	
RPS16P1	441876	
RPS16P2	402069	
RPS16P3	100271067	
RPS16P4	100271068	
RPS16P5	647190	
RPS16P6	100271362	
RPS16P7	441744	
RPS16P8	654170	
RPS16P9	645412	
RPS16P10	729903	
RPS17	6218	ENSG00000182774
RPS17P1	442195	
RPS17P2	6219	ENSG00000197575
RPS17P3	646013	
RPS17P5	442216	ENSG00000060303
RPS17P6	391130	
RPS17P7	100271069	
RPS17P8	100271070	ENSG00000226242
RPS17P9	100130823	
RPS17P10	100271071	
RPS17P11	100271072	ENSG00000244621
RPS17P12	442726	
RPS17P13	100271073	ENSG00000224706
RPS17P14	100271074	
RPS17P15	100271363	ENSG00000239354
RPS17P16	402057	
RPS17P17	100271230	ENSG00000225758
RPS18	6222	ENSG00000231500
RPS18P1	128676	
RPS18P2	326320	
RPS18P3	100128258	
RPS18P4	100271075	
RPS18P5	100131863	
RPS18P6	100271076	ENSG00000244048
RPS18P7	133790	
RPS18P8	643627	
RPS18P9	645958	ENSG00000220848
RPS18P10	729293	
RPS18P11	100271077	
RPS18P12	388339	
RPS18P13	100271364	
RPS18P14	100128535	
RPS19	6223	
RPS19BP1	91582	ENSG00000187051
RPS19P1	85486	
RPS19P2	85487	
RPS19P3	728953	ENSG00000240463
RPS19P4	100132049	
RPS19P5	100131286	
RPS19P6	100271078	ENSG00000234637
RPS19P7	728509	
RPS20	6224	
RPS20P1	54025	ENSG00000229761
RPS20P2	64726	ENSG00000219274
RPS20P3	6225	
RPS20P4	6226	ENSG00000241907
RPS20P5	100270899	ENSG00000236888
RPS20P6	100270900	
RPS20P7	100270901	
RPS20P8	100271079	
RPS20P9	100271080	
RPS20P10	100271081	ENSG00000233971
RPS20P11	100271082	
RPS20P12	100271083	
RPS20P13	100271084	
RPS20P14	440992	ENSG00000223803
RPS20P15	100271085	ENSG00000227523
RPS20P16	100271086	
RPS20P17	100271088	
RPS20P18	100271231	
RPS20P19	644309	
RPS20P20	100271233	ENSG00000241942
RPS20P21	100271234	
RPS20P22	100271087	ENSG00000239218
RPS20P23	100271089	ENSG00000242399
RPS20P24	100271232	ENSG00000236862
RPS20P25	100271235	ENSG00000228375
RPS20P26	646660	
RPS20P27	729927	
RPS20P28	100271560	
RPS20P29	100271561	
RPS20P30	100271562	
RPS20P31	100271563	
RPS20P32	100129306	ENSG00000218198
RPS20P33	100271564	
RPS20P34	100271565	
RPS20P35	100271566	
RPS21	6227	ENSG00000171858
RPS21P1	100271090	ENSG00000229795
RPS21P2	100132961	
RPS21P3	100132993	
RPS21P4	100128912	ENSG00000242358
RPS21P5	100271236	
RPS21P6	100271365	
RPS21P7	100271366	
RPS21P8	100873798	ENSG00000223782
RPS23	6228	ENSG00000186468
RPS23P1	93948	ENSG00000243504
RPS23P2	391701	ENSG00000213448
RPS23P3	100271091	ENSG00000244099
RPS23P4	100271092	ENSG00000240992
RPS23P5	100271093	ENSG00000242608
RPS23P6	100271367	ENSG00000241641
RPS23P7	100130106	ENSG00000239527
RPS23P8	653658	ENSG00000230629
RPS23P9	100419472	ENSG00000231586
RPS23P10	100419471	ENSG00000224203
RPS24	6229	ENSG00000138326
RPS24P1	23756	ENSG00000236477
RPS24P2	326321	
RPS24P3	326322	
RPS24P4	729257	
RPS24P5	100271094	
RPS24P6	100216339	ENSG00000233158
RPS24P7	100216342	ENSG00000227361
RPS24P8	100216336	ENSG00000224094
RPS24P9	100132496	
RPS24P10	100271097	
RPS24P11	100128519	
RPS24P12	100271098	ENSG00000220237
RPS24P13	100216338	ENSG00000233190
RPS24P14	100128423	
RPS24P15	390107	
RPS24P16	100216340	ENSG00000242634
RPS24P17	100216341	
RPS24P18	100271371	
RPS24P19	100130183	
RPS25	6230	ENSG00000118181
RPS25P1	283114	
RPS25P2	100271100	
RPS25P3	100271101	
RPS25P4	391539	
RPS25P5	100271102	
RPS25P6	401206	
RPS25P7	100271103	
RPS25P8	100131196	
RPS25P9	100271373	
RPS25P10	100271372	
RPS26	6231	
RPS26P1	54024	
RPS26P2	646753	ENSG00000233278
RPS26P3	441386	ENSG00000212829
RPS26P4	692146	ENSG00000228349
RPS26P5	387495	ENSG00000224602
RPS26P6	392256	ENSG00000212994
RPS26P7	619443	
RPS26P8	644191	ENSG00000204652
RPS26P9	446209	
RPS26P10	401470	
RPS26P11	441502	ENSG00000196933
RPS26P12	100271104	
RPS26P13	100271106	ENSG00000227887
RPS26P14	100270902	
RPS26P15	644928	ENSG00000223416
RPS26P16	730177	
RPS26P17	391165	
RPS26P18	100271108	
RPS26P19	100271110	
RPS26P20	644166	
RPS26P21	100271105	ENSG00000242829
RPS26P22	100271112	
RPS26P23	100271107	
RPS26P24	100271113	ENSG00000243920
RPS26P25	728937	
RPS26P26	100271109	
RPS26P27	100271237	
RPS26P28	643003	
RPS26P29	442158	
RPS26P30	100271111	ENSG00000234839
RPS26P31	645979	
RPS26P32	389472	
RPS26P33	100271239	
RPS26P34	100271114	
RPS26P35	441377	
RPS26P36	100271240	
RPS26P37	100271238	
RPS26P38	100129552	
RPS26P39	100128168	
RPS26P40	338611	
RPS26P41	100271567	
RPS26P42	100271568	
RPS26P43	100271571	
RPS26P44	100271569	
RPS26P45	100271570	
RPS26P46	100271572	
RPS26P47	400156	ENSG00000234354
RPS26P48	100271574	
RPS26P49	100271575	
RPS26P50	644934	
RPS26P51	100271576	
RPS26P52	100271577	
RPS26P53	728823	
RPS26P54	100131971	
RPS26P55	100129650	ENSG00000239210
RPS26P56	100271400	ENSG00000226339
RPS26P57	100271401	
RPS26P58	729188	
RPS27	6232	ENSG00000177954
RPS27A	6233	ENSG00000143947
RPS27AP1	103911	
RPS27AP2	140752	
RPS27AP3	140714	
RPS27AP4	326323	
RPS27AP5	100271374	
RPS27AP6	100271144	
RPS27AP7	728971	
RPS27AP8	100271375	
RPS27AP9	100271376	
RPS27AP10	100271377	
RPS27AP11	728590	
RPS27AP12	100130446	
RPS27AP13	100130300	
RPS27AP14	100271378	ENSG00000236594
RPS27AP15	100271379	
RPS27AP16	643358	
RPS27AP17	392425	
RPS27L	51065	ENSG00000185088
RPS27P1	414228	
RPS27P2	654390	
RPS27P3	654365	
RPS27P4	389112	
RPS27P5	100271116	ENSG00000238183
RPS27P6	100132488	
RPS27P7	100131787	
RPS27P8	653805	
RPS27P9	100131572	
RPS27P10	646233	
RPS27P11	100271115	
RPS27P12	100271117	ENSG00000241673
RPS27P13	100130070	
RPS27P14	100129279	
RPS27P15	100271118	
RPS27P16	100271119	ENSG00000225907
RPS27P17	392748	
RPS27P18	100271380	ENSG00000233135
RPS27P19	100129905	
RPS27P20	100271581	ENSG00000240121
RPS27P21	100131905	
RPS27P22	100131418	ENSG00000241451
RPS27P23	100130775	ENSG00000239413
RPS27P24	100133668	
RPS27P25	100271584	
RPS27P26	100271583	ENSG00000240043
RPS27P27	100271585	ENSG00000244043
RPS27P28	100271586	
RPS27P29	100132291	
RPS28	6234	
RPS28P1	652980	ENSG00000270912
RPS28P2	100271120	
RPS28P3	644862	
RPS28P4	645899	
RPS28P5	100271121	
RPS28P6	728453	
RPS28P7	646195	ENSG00000227097
RPS28P8	100271381	ENSG00000226093
RPS28P9	650788	
RPS29	6235	ENSG00000213741
RPS29P1	122449	
RPS29P2	619452	ENSG00000239281
RPS29P3	642892	
RPS29P4	100271123	
RPS29P5	100271124	
RPS29P6	100270903	ENSG00000230451
RPS29P7	100128377	
RPS29P8	100132376	
RPS29P9	648343	
RPS29P10	100132037	
RPS29P11	100129902	
RPS29P12	100131173	
RPS29P13	100271122	ENSG00000217089
RPS29P14	100129599	
RPS29P15	100271241	
RPS29P16	100132499	
RPS29P17	100129379	
RPS29P18	643284	
RPS29P19	100271383	
RPS29P20	100271587	
RPS29P21	100129542	
RPS29P22	100271384	
RPS29P23	100271588	
RPS29P24	100271589	
RPS29P25	100271590	
RPS29P26	100271591	
RPS29P27	100271592	
RPS29P28	100271402	ENSG00000232069
RPSA	3921	ENSG00000168028
RPSAP1	170529	
RPSAP2	442181	
RPSAP3	158674	
RPSAP4	145259	
RPSAP5	319129	
RPSAP6	414254	ENSG00000214629
RPSAP7	654506	
RPSAP8	643617	ENSG00000230592
RPSAP9	653162	ENSG00000234618
RPSAP10	401638	
RPSAP11	645326	
RPSAP12	387867	
RPSAP13	3923	
RPSAP14	3924	ENSG00000233984
RPSAP15	220885	ENSG00000237506
RPSAP16	100270872	
RPSAP17	100270873	
RPSAP18	388707	
RPSAP19	730029	
RPSAP20	127406	
RPSAP21	729079	
RPSAP22	100270874	
RPSAP23	100270875	ENSG00000230391
RPSAP24	391462	
RPSAP25	129841	
RPSAP26	729209	
RPSAP27	130429	
RPSAP28	391387	
RPSAP29	389141	
RPSAP30	728126	
RPSAP31	391598	ENSG00000234371
RPSAP32	402123	ENSG00000238075
RPSAP33	647158	
RPSAP34	100270876	ENSG00000239939
RPSAP35	100270916	ENSG00000237684
RPSAP36	100128888	
RPSAP37	100270915	ENSG00000241888
RPSAP38	100130676	
RPSAP39	100131161	
RPSAP40	100270917	
RPSAP41	100270918	ENSG00000239626
RPSAP42	100270919	ENSG00000219463
RPSAP43	643954	ENSG00000216471
RPSAP44	652411	
RPSAP45	728562	
RPSAP46	652624	
RPSAP47	389672	
RPSAP48	392262	
RPSAP49	401537	
RPSAP50	644109	
RPSAP51	100271267	ENSG00000244131
RPSAP52	204010	ENSG00000241749
RPSAP53	400141	ENSG00000214263
RPSAP54	642641	ENSG00000213621
RPSAP55	388122	
RPSAP56	645656	
RPSAP57	390857	
RPSAP58	388524	ENSG00000205246
RPSAP59	100271148	
RPSAP60	100271149	
RPSAP61	644464	
RPSAP62	100131469	
RPSAP63	100270755	ENSG00000233260
RPSAP64	100873797	ENSG00000227721
RPTN	126638	ENSG00000215853
RPTOR	57521	
RPUSD1	113000	ENSG00000007376
RPUSD2	27079	ENSG00000166133
RPUSD3	285367	ENSG00000156990
RPUSD4	84881	ENSG00000165526
RQCD1	9125	ENSG00000144580
RRAD	6236	ENSG00000166592
RRAGA	10670	ENSG00000155876
RRAGAP1	100462776	
RRAGB	10325	ENSG00000083750
RRAGC	64121	ENSG00000116954
RRAGD	58528	ENSG00000025039
RRAS	6237	
RRAS2	22800	ENSG00000133818
RRBP1	6238	ENSG00000125844
RREB1	6239	ENSG00000124782
RRH	10692	ENSG00000180245
RRM1	6240	ENSG00000167325
RRM1-AS1		ENSG00000255276
RRM2	6241	ENSG00000171848
RRM2B	50484	ENSG00000048392
RRM2P2	6244	ENSG00000236484
RRM2P3	100420159	ENSG00000214018
RRM2P4	6246	ENSG00000235598
RRN3	54700	ENSG00000085721
RRN3P1	730092	ENSG00000248124
RRN3P2	653390	ENSG00000103472
RRN3P3	100131998	ENSG00000257122
RRNAD1	51093	ENSG00000143303
RRP1	8568	ENSG00000160214
RRP1B	23076	ENSG00000160208
RRP7A	27341	ENSG00000189306
RRP7B	91695	
RRP8	23378	ENSG00000132275
RRP9	9136	ENSG00000114767
RRP12	23223	ENSG00000052749
RRP15	51018	ENSG00000067533
RRP36	88745	ENSG00000124541
RRS1	23212	ENSG00000179041
RRS1-AS1	100505676	ENSG00000246145
RS1	6247	ENSG00000102104
RSAD1	55316	ENSG00000136444
RSAD2	91543	ENSG00000134321
RSBN1	54665	ENSG00000081019
RSBN1L	222194	ENSG00000187257
RSC1A1	6248	ENSG00000215695
RSF1	51773	ENSG00000048649
RSF1-IT1		ENSG00000255409
RSF1-IT2		ENSG00000254985
RSG1	79363	ENSG00000132881
RSL1D1	26156	ENSG00000171490
RSL24D1	51187	ENSG00000137876
RSL24D1P1	100129755	ENSG00000218069
RSL24D1P2	100129162	ENSG00000230595
RSL24D1P3	100130721	ENSG00000231556
RSL24D1P4	391183	ENSG00000215800
RSL24D1P5	100129941	
RSL24D1P6	140757	ENSG00000224452
RSL24D1P7	100129861	
RSL24D1P8		ENSG00000237273
RSL24D1P9	100128991	
RSL24D1P10	100130699	
RSL24D1P11	284288	ENSG00000231544
RSPH1	89765	ENSG00000160188
RSPH3	83861	ENSG00000130363
RSPH4A	345895	ENSG00000111834
RSPH6A	81492	ENSG00000104941
RSPH9	221421	ENSG00000172426
RSPH10B	222967	ENSG00000155026
RSPH10B2	728194	ENSG00000169402
RSPH14	27156	ENSG00000100218
RSPO1	284654	ENSG00000169218
RSPO2	340419	ENSG00000147655
RSPO3	84870	ENSG00000146374
RSPO4	343637	ENSG00000101282
RSPRY1	89970	ENSG00000159579
RSRC1	51319	ENSG00000174891
RSRC2	65117	ENSG00000111011
RSRP1	57035	ENSG00000117616
RSS		
RSU1	6251	ENSG00000148484
RSU1P1	100129622	ENSG00000230425
RSU1P2	100133308	ENSG00000242848
RSU1P3	100419964	ENSG00000213659
RTBDN	83546	
RTCA	8634	ENSG00000137996
RTCA-AS1	100506007	ENSG00000224616
RTCB	51493	ENSG00000100220
RTEL1	51750	ENSG00000258366
RTEL1-TNFRSF6B	100533107	ENSG00000026036
RTEL1P1	100421429	ENSG00000251441
RTF1	23168	ENSG00000137815
RTFDC1	51507	ENSG00000022277
RTKN	6242	ENSG00000114993
RTKN2	219790	ENSG00000182010
RTL1	388015	ENSG00000254656
RTN1	6252	ENSG00000139970
RTN2	6253	
RTN3	10313	ENSG00000133318
RTN3P1	152905	ENSG00000251333
RTN4	57142	ENSG00000115310
RTN4IP1	84816	ENSG00000130347
RTN4R	65078	ENSG00000040608
RTN4RL1	146760	
RTN4RL2	349667	ENSG00000186907
RTP1	132112	ENSG00000175077
RTP2	344892	ENSG00000198471
RTP3	83597	ENSG00000163825
RTP4	64108	ENSG00000136514
RTP5	285093	ENSG00000188011
RTTN	25914	
RUFY1	80230	ENSG00000176783
RUFY2	55680	ENSG00000204130
RUFY3	22902	ENSG00000018189
RUFY4	285180	ENSG00000188282
RUNDC1	146923	
RUNDC3A	10900	ENSG00000108309
RUNDC3B	154661	ENSG00000105784
RUNX1	861	ENSG00000159216
RUNX1-IT1	80215	
RUNX1T1	862	ENSG00000079102
RUNX2	860	ENSG00000124813
RUNX3	864	ENSG00000020633
RUSC1	23623	ENSG00000160753
RUSC1-AS1	284618	ENSG00000225855
RUSC2	9853	ENSG00000198853
RUVBL1	8607	ENSG00000175792
RUVBL1-AS1		ENSG00000239608
RUVBL2	10856	
RWDD1	51389	ENSG00000111832
RWDD1P1	404551	
RWDD1P3	727789	
RWDD2A	112611	ENSG00000013392
RWDD2B	10069	ENSG00000156253
RWDD3	25950	ENSG00000122481
RWDD4	201965	ENSG00000182552
RWDD4P1		ENSG00000244490
RWDD4P2	647009	ENSG00000175741
RXFP1	59350	ENSG00000171509
RXFP2	122042	ENSG00000133105
RXFP3	51289	ENSG00000182631
RXFP4	339403	ENSG00000173080
RXRA	6256	ENSG00000186350
RXRB	6257	ENSG00000204231
RXRG	6258	ENSG00000143171
RYBP	23429	ENSG00000163602
RYK	6259	ENSG00000163785
RYKP1	6260	
RYR1	6261	
RYR2	6262	ENSG00000198626
RYR3	6263	
S1PR1	1901	ENSG00000170989
S1PR2	9294	ENSG00000267534
S1PR3	1903	ENSG00000213694
S1PR4	8698	
S1PR5	53637	
S7	6264	
S11	6267	
S12	6268	
S100A1	6271	ENSG00000160678
S100A2	6273	ENSG00000196754
S100A3	6274	ENSG00000188015
S100A4	6275	ENSG00000196154
S100A5	6276	ENSG00000196420
S100A6	6277	ENSG00000197956
S100A7	6278	ENSG00000143556
S100A7A	338324	ENSG00000184330
S100A7L2	645922	ENSG00000197364
S100A7P1	127481	
S100A7P2	375027	
S100A8	6279	ENSG00000143546
S100A9	6280	ENSG00000163220
S100A10	6281	ENSG00000197747
S100A11	6282	ENSG00000163191
S100A11P1	729659	ENSG00000237632
S100A11P2	347701	ENSG00000236592
S100A11P3	645474	
S100A11P4		
S100A12	6283	ENSG00000163221
S100A13	6284	ENSG00000189171
S100A14	57402	ENSG00000189334
S100A16	140576	ENSG00000188643
S100B	6285	ENSG00000160307
S100G	795	ENSG00000169906
S100P	6286	ENSG00000163993
S100PBP	64766	ENSG00000116497
S100Z	170591	ENSG00000171643
SAA1	6288	ENSG00000173432
SAA2	6289	ENSG00000134339
SAA2-SAA4	100528017	ENSG00000255071
SAA3P	6290	ENSG00000166787
SAA4	6291	ENSG00000148965
SAA@		
SAAL1	113174	ENSG00000166788
SAC3D1	29901	ENSG00000168061
SACM1L	22908	ENSG00000211456
SACS	26278	ENSG00000151835
SACS-AS1	100506680	ENSG00000229558
SAE1	10055	
SAFB	6294	
SAFB2	9667	
SAG	6295	ENSG00000130561
SAGE1	55511	ENSG00000181433
SAI1	6298	
SALL1	6299	ENSG00000103449
SALL1P1	139163	ENSG00000227391
SALL2	6297	ENSG00000165821
SALL3	27164	ENSG00000256463
SALL4	57167	ENSG00000101115
SALL4P1	100419717	ENSG00000250308
SALL4P2	100130259	ENSG00000238040
SALL4P3	100131046	
SALL4P4	100419855	
SALL4P5	100130785	ENSG00000231915
SALL4P6	391530	ENSG00000231280
SALL4P7	390483	ENSG00000258692
SALRNA1		
SALRNA2		
SALRNA3		
SAMD1	90378	ENSG00000141858
SAMD3	154075	ENSG00000164483
SAMD4A	23034	ENSG00000020577
SAMD4B	55095	
SAMD5	389432	ENSG00000203727
SAMD7	344658	ENSG00000187033
SAMD8	142891	ENSG00000156671
SAMD9	54809	ENSG00000205413
SAMD9L	219285	ENSG00000177409
SAMD10	140700	ENSG00000130590
SAMD11	148398	ENSG00000187634
SAMD11P1	100421331	ENSG00000262480
SAMD12	401474	ENSG00000177570
SAMD12-AS1	552860	
SAMD13	148418	ENSG00000203943
SAMD14	201191	
SAMD15	161394	ENSG00000100583
SAMHD1	25939	ENSG00000101347
SAMM50	25813	ENSG00000100347
SAMM50P1	100271893	ENSG00000224488
SAMSN1	64092	ENSG00000155307
SAMSN1-AS1		ENSG00000223662
SAP18	10284	ENSG00000150459
SAP25	100316904	ENSG00000205307
SAP30	8819	ENSG00000164105
SAP30BP	29115	
SAP30L	79685	ENSG00000164576
SAP30L-AS1	386627	ENSG00000245275
SAP130	79595	ENSG00000136715
SAPCD1	401251	ENSG00000228727
SAPCD1-AS1		ENSG00000235663
SAPCD2	89958	ENSG00000186193
SAPCD2P1	442320	ENSG00000213644
SAPCD2P2	442317	ENSG00000235368
SAPCD2P3	643353	ENSG00000232491
SAPCD2P4	442318	ENSG00000234312
SAR1A	56681	ENSG00000079332
SAR1AP1	646260	
SAR1AP2	641312	
SAR1AP3	344988	
SAR1AP4	100132322	ENSG00000233063
SAR1B	51128	ENSG00000152700
SARAF	51669	ENSG00000133872
SARDH	1757	ENSG00000123453
